ZONE,COUNTY,MODE,TRIPS
1454,Pinellas County,WALK,172
1455,Pinellas County,AUTO,13860
1456,Pinellas County,AUTO,1771
1457,Pinellas County,AUTO,17516
1458,Pinellas County,AUTO,2467
1459,Pinellas County,AUTO,2185
1460,Pinellas County,AUTO,136
1461,Pinellas County,AUTO,42
1462,Pinellas County,AUTO,641
1463,Pinellas County,AUTO,12956
1463,Pinellas County,BIKE,23
1464,Pinellas County,AUTO,1685
1465,Pinellas County,AUTO,5569
1466,Pinellas County,AUTO,1247
1466,Pinellas County,TRANSIT,98
1466,Pinellas County,WALK,611
1467,Pinellas County,AUTO,1759
1468,Pinellas County,AUTO,1998
1468,Pinellas County,TRANSIT,82
1469,Pinellas County,AUTO,10093
1469,Pinellas County,BIKE,197
1469,Pinellas County,WALK,972
1470,Pinellas County,AUTO,7171
1471,Pinellas County,AUTO,9017
1471,Pinellas County,WALK,196
1472,Pinellas County,AUTO,172
1473,Pinellas County,AUTO,15204
1474,Pinellas County,AUTO,3428
1474,Pinellas County,WALK,2398
1475,Pinellas County,AUTO,318
1476,Pinellas County,AUTO,10529
1476,Pinellas County,TRANSIT,965
1477,Pinellas County,AUTO,1868
1478,Pinellas County,AUTO,4195
1478,Pinellas County,WALK,99
1479,Pinellas County,AUTO,183
1480,Pinellas County,AUTO,617
1480,Pinellas County,WALK,49
1481,Pinellas County,AUTO,5055
1481,Pinellas County,TRANSIT,139
1482,Pinellas County,AUTO,2817
1483,Pinellas County,AUTO,8801
1484,Pinellas County,AUTO,79
1485,Pinellas County,AUTO,7553
1486,Pinellas County,AUTO,1934
1486,Pinellas County,WALK,99
1487,Pinellas County,AUTO,13393
1488,Pinellas County,AUTO,907
1489,Pinellas County,AUTO,5151
1489,Pinellas County,TRANSIT,227
1489,Pinellas County,WALK,267
1490,Pinellas County,AUTO,7503
1490,Pinellas County,WALK,6075
1491,Pinellas County,AUTO,6048
1491,Pinellas County,OTHER,98
1491,Pinellas County,WALK,99
1492,Pinellas County,AUTO,464
1493,Pinellas County,AUTO,2174
1494,Pinellas County,AUTO,3342
1495,Pinellas County,AUTO,39
1495,Pinellas County,SHUTTLE VANPOOL,34
1496,Pinellas County,AUTO,6823
1496,Pinellas County,WALK,1490
1497,Pinellas County,AUTO,710
1497,Pinellas County,TNC,733
1497,Pinellas County,WALK,861
1498,Pinellas County,AUTO,1496
1498,Pinellas County,WALK,230
1499,Pinellas County,AUTO,4654
1499,Pinellas County,TRANSIT,1884
1499,Pinellas County,WALK,115
1500,Pinellas County,AUTO,305
1500,Pinellas County,WALK,115
1501,Pinellas County,AUTO,8468
1502,Pinellas County,AUTO,7828
1502,Pinellas County,BIKE,2021
1503,Pinellas County,AUTO,4824
1504,Pinellas County,AUTO,2
1506,Pinellas County,AUTO,326
1507,Pinellas County,AUTO,323
1508,Pinellas County,AUTO,77
1509,Pinellas County,AUTO,1199
1511,Pinellas County,AUTO,440
1511,Pinellas County,WALK,194
1512,Pinellas County,AUTO,8947
1512,Pinellas County,BIKE,49
1512,Pinellas County,WALK,99
1513,Pinellas County,AUTO,387
1513,Pinellas County,WALK,387
1514,Pinellas County,BIKE,25
1515,Pinellas County,AUTO,3360
1515,Pinellas County,WALK,331
1516,Pinellas County,AUTO,6873
1516,Pinellas County,WALK,3960
1517,Pinellas County,AUTO,652
1518,Pinellas County,AUTO,245
1518,Pinellas County,BIKE,25
1518,Pinellas County,WALK,4577
1519,Pinellas County,AUTO,5678
1519,Pinellas County,BIKE,18
1519,Pinellas County,WALK,25
1520,Pinellas County,AUTO,2868
1520,Pinellas County,SHUTTLE VANPOOL,34
1520,Pinellas County,WALK,158
1521,Pinellas County,AUTO,1559
1521,Pinellas County,TNC,40
1521,Pinellas County,TRANSIT,159
1521,Pinellas County,WALK,105
1522,Pinellas County,AUTO,323
1523,Pinellas County,AUTO,116
1523,Pinellas County,WALK,251
1524,Pinellas County,AUTO,6528
1524,Pinellas County,TNC,40
1524,Pinellas County,WALK,198
1525,Pinellas County,AUTO,998
1526,Pinellas County,AUTO,253
1527,Pinellas County,AUTO,262
1527,Pinellas County,SHUTTLE VANPOOL,69
1528,Pinellas County,AUTO,1635
1528,Pinellas County,SHUTTLE VANPOOL,69
1529,Pinellas County,AUTO,11
1530,Pinellas County,AUTO,320
1530,Pinellas County,TRANSIT,133
1530,Pinellas County,WALK,416
1531,Pinellas County,AUTO,6578
1531,Pinellas County,WALK,4377
1532,Pinellas County,AUTO,8918
1532,Pinellas County,BIKE,2067
1532,Pinellas County,WALK,2191
1533,Pinellas County,AUTO,2074
1533,Pinellas County,BIKE,651
1534,Pinellas County,AUTO,18120
1534,Pinellas County,BIKE,32
1534,Pinellas County,WALK,111
1535,Pinellas County,AUTO,8886
1535,Pinellas County,TRANSIT,336
1536,Pinellas County,AUTO,7886
1536,Pinellas County,OTHER,278
1536,Pinellas County,WALK,437
1537,Pinellas County,AUTO,2767
1537,Pinellas County,WALK,9
1538,Pinellas County,AUTO,2339
1538,Pinellas County,WALK,40
1539,Pinellas County,AUTO,611
1539,Pinellas County,WALK,204
1540,Pinellas County,AUTO,670
1541,Pinellas County,AUTO,1470
1541,Pinellas County,WALK,82
1544,Pinellas County,AUTO,6233
1544,Pinellas County,WALK,79
1545,Pinellas County,AUTO,4592
1546,Pinellas County,AUTO,1500
1546,Pinellas County,SCHOOL BUS,130
1546,Pinellas County,WALK,323
1547,Pinellas County,AUTO,7256
1548,Pinellas County,AUTO,4983
1549,Pinellas County,AUTO,7123
1549,Pinellas County,WALK,10758
1550,Pinellas County,AUTO,1691
1551,Pinellas County,AUTO,1306
1551,Pinellas County,TRANSIT,1850
1551,Pinellas County,WALK,2775
1552,Pinellas County,AUTO,2633
1553,Pinellas County,AUTO,5076
1554,Pinellas County,AUTO,4003
1555,Pinellas County,AUTO,881
1556,Pinellas County,AUTO,786
1557,Pinellas County,AUTO,5921
1558,Pinellas County,AUTO,8773
1559,Pinellas County,AUTO,123
1560,Pinellas County,AUTO,16966
1561,Pinellas County,AUTO,3806
1561,Pinellas County,TRANSIT,2775
1561,Pinellas County,WALK,106
1562,Pinellas County,AUTO,654
1562,Pinellas County,TRANSIT,152
1562,Pinellas County,WALK,355
1563,Pinellas County,AUTO,849
1563,Pinellas County,TRANSIT,100
1563,Pinellas County,WALK,54
1564,Pinellas County,AUTO,2815
1565,Pinellas County,AUTO,1241
1567,Pinellas County,AUTO,432
1568,Pinellas County,AUTO,3034
1569,Pinellas County,AUTO,2128
1570,Pinellas County,AUTO,1204
1571,Pinellas County,AUTO,646
1572,Pinellas County,AUTO,1150
1572,Pinellas County,BIKE,54
1572,Pinellas County,WALK,54
1573,Pinellas County,AUTO,751
1573,Pinellas County,SCHOOL BUS,82
1574,Pinellas County,AUTO,1458
1574,Pinellas County,WALK,402
1575,Pinellas County,AUTO,1222
1576,Pinellas County,AUTO,568
1577,Pinellas County,AUTO,474
1578,Pinellas County,AUTO,78
1579,Pinellas County,AUTO,727
1579,Pinellas County,WALK,197
1581,Pinellas County,AUTO,668
1582,Pinellas County,AUTO,3410
1582,Pinellas County,WALK,197
1583,Pinellas County,AUTO,951
1584,Pinellas County,AUTO,8947
1585,Pinellas County,AUTO,300
1586,Pinellas County,AUTO,705
1587,Pinellas County,AUTO,3825
1587,Pinellas County,SHUTTLE VANPOOL,1421
1587,Pinellas County,WALK,120
1588,Pinellas County,AUTO,208
1589,Pinellas County,AUTO,3924
1589,Pinellas County,WALK,3444
1590,Pinellas County,AUTO,1001
1592,Pinellas County,AUTO,1437
1592,Pinellas County,WALK,39
1593,Pinellas County,AUTO,907
1593,Pinellas County,WALK,46
1594,Pinellas County,BIKE,733
1595,Pinellas County,AUTO,4270
1595,Pinellas County,BIKE,519
1595,Pinellas County,SHUTTLE VANPOOL,34
1596,Pinellas County,AUTO,288
1596,Pinellas County,BIKE,911
1596,Pinellas County,SHUTTLE VANPOOL,138
1596,Pinellas County,TRANSIT,34
1597,Pinellas County,AUTO,8490
1598,Pinellas County,AUTO,5080
1599,Pinellas County,AUTO,2087
1599,Pinellas County,WALK,202
1600,Pinellas County,AUTO,1067
1600,Pinellas County,WALK,4
1601,Pinellas County,AUTO,1031
1602,Pinellas County,AUTO,5403
1602,Pinellas County,WALK,2331
1603,Pinellas County,AUTO,9260
1603,Pinellas County,OTHER,98
1603,Pinellas County,TRANSIT,238
1604,Pinellas County,AUTO,319
1605,Pinellas County,AUTO,289
1606,Pinellas County,AUTO,322
1607,Pinellas County,AUTO,7
1608,Pinellas County,AUTO,4404
1609,Pinellas County,AUTO,634
1610,Pinellas County,AUTO,5342
1610,Pinellas County,BIKE,54
1610,Pinellas County,WALK,117
1611,Pinellas County,AUTO,3522
1611,Pinellas County,BIKE,115
1612,Pinellas County,AUTO,10186
1612,Pinellas County,SCHOOL BUS,36
1613,Pinellas County,AUTO,15380
1613,Pinellas County,BIKE,2769
1613,Pinellas County,TRANSIT,1438
1613,Pinellas County,WALK,5453
1614,Pinellas County,AUTO,3716
1614,Pinellas County,WALK,395
1615,Pinellas County,AUTO,3811
1616,Pinellas County,AUTO,39
1617,Pinellas County,AUTO,1538
1618,Pinellas County,AUTO,599
1619,Pinellas County,AUTO,1536
1620,Pinellas County,AUTO,762
1621,Pinellas County,AUTO,374
1622,Pinellas County,AUTO,1623
1622,Pinellas County,SCHOOL BUS,432
1623,Pinellas County,AUTO,5005
1623,Pinellas County,BIKE,54
1623,Pinellas County,SCHOOL BUS,381
1624,Pinellas County,AUTO,622
1625,Pinellas County,AUTO,1860
1626,Pinellas County,AUTO,1423
1627,Pinellas County,AUTO,484
1628,Pinellas County,AUTO,13863
1628,Pinellas County,TRANSIT,122
1629,Pinellas County,AUTO,8316
1630,Pinellas County,AUTO,7778
1631,Pinellas County,AUTO,843
1631,Pinellas County,BIKE,111
1631,Pinellas County,SHUTTLE VANPOOL,34
1631,Pinellas County,WALK,203
1632,Pinellas County,AUTO,3617
1633,Pinellas County,AUTO,3042
1633,Pinellas County,TRANSIT,101
1633,Pinellas County,WALK,223
1634,Pinellas County,AUTO,3120
1634,Pinellas County,TRANSIT,1722
1634,Pinellas County,WALK,2575
1635,Pinellas County,AUTO,5828
1636,Pinellas County,AUTO,41
1637,Pinellas County,AUTO,3034
1638,Pinellas County,AUTO,268
1639,Pinellas County,AUTO,1541
1640,Pinellas County,AUTO,6714
1640,Pinellas County,BIKE,567
1641,Pinellas County,AUTO,3977
1642,Pinellas County,AUTO,1761
1643,Pinellas County,AUTO,2467
1643,Pinellas County,WALK,99
1644,Pinellas County,AUTO,31
1645,Pinellas County,AUTO,4555
1645,Pinellas County,TRANSIT,2411
1645,Pinellas County,WALK,1177
1646,Pinellas County,AUTO,581
1646,Pinellas County,OTHER,992
1646,Pinellas County,WALK,103
1647,Pinellas County,AUTO,3474
1647,Pinellas County,TRANSIT,1145
1647,Pinellas County,WALK,201
1648,Pinellas County,AUTO,4956
1648,Pinellas County,OTHER,1236
1648,Pinellas County,WALK,103
1649,Pinellas County,AUTO,69
1650,Pinellas County,AUTO,2737
1651,Pinellas County,AUTO,994
1652,Pinellas County,AUTO,6544
1652,Pinellas County,BIKE,9654
1652,Pinellas County,TRANSIT,1128
1653,Pinellas County,AUTO,1183
1653,Pinellas County,TRANSIT,293
1653,Pinellas County,WALK,166
1654,Pinellas County,AUTO,458
1655,Pinellas County,AUTO,195
1656,Pinellas County,AUTO,1161
1657,Pinellas County,AUTO,4475
1657,Pinellas County,CAR SHARE,1
1657,Pinellas County,TRANSIT,195
1657,Pinellas County,WALK,156
1658,Pinellas County,AUTO,1596
1659,Pinellas County,AUTO,381
1659,Pinellas County,SCHOOL BUS,381
1659,Pinellas County,SHUTTLE VANPOOL,69
1660,Pinellas County,AUTO,3066
1660,Pinellas County,CAR SHARE,1
1661,Pinellas County,AUTO,196
1661,Pinellas County,WALK,861
1662,Pinellas County,AUTO,1696
1663,Pinellas County,AUTO,214
1665,Pinellas County,AUTO,224
1665,Pinellas County,WALK,100
1666,Pinellas County,AUTO,8254
1666,Pinellas County,BIKE,6758
1667,Pinellas County,AUTO,3573
1667,Pinellas County,TRANSIT,1514
1667,Pinellas County,WALK,2120
1668,Pinellas County,AUTO,6919
1668,Pinellas County,BIKE,13
1668,Pinellas County,WALK,179
1669,Pinellas County,AUTO,4106
1669,Pinellas County,OTHER,139
1669,Pinellas County,WALK,231
1670,Pinellas County,AUTO,1121
1671,Pinellas County,AUTO,4851
1671,Pinellas County,TRANSIT,926
1671,Pinellas County,WALK,432
1672,Pinellas County,AUTO,7426
1672,Pinellas County,WALK,8701
1673,Pinellas County,AUTO,523
1673,Pinellas County,BIKE,189
1673,Pinellas County,TAXI NOT TNC,315
1673,Pinellas County,TRANSIT,589
1673,Pinellas County,WALK,178
1674,Pinellas County,AUTO,1747
1674,Pinellas County,BIKE,4
1674,Pinellas County,WALK,216
1675,Pinellas County,AUTO,466
1675,Pinellas County,WALK,1492
1676,Pinellas County,AUTO,840
1676,Pinellas County,WALK,116
1677,Pinellas County,AUTO,9047
1677,Pinellas County,TRANSIT,141
1677,Pinellas County,WALK,656
1678,Pinellas County,AUTO,1180
1678,Pinellas County,BIKE,61
1678,Pinellas County,WALK,338
1679,Pinellas County,AUTO,1420
1679,Pinellas County,BIKE,607
1679,Pinellas County,TNC,179
1679,Pinellas County,TRANSIT,445
1679,Pinellas County,WALK,288
1680,Pinellas County,AUTO,726
1680,Pinellas County,OTHER,98
1680,Pinellas County,WALK,162
1681,Pinellas County,AUTO,1957
1681,Pinellas County,BIKE,1234
1681,Pinellas County,WALK,461
1682,Pinellas County,AUTO,3857
1682,Pinellas County,WALK,99
1684,Pinellas County,AUTO,554
1684,Pinellas County,WALK,118
1685,Pinellas County,AUTO,2396
1686,Pinellas County,AUTO,11370
1687,Pinellas County,AUTO,1595
1687,Pinellas County,TNC,99
1688,Pinellas County,AUTO,2939
1688,Pinellas County,SHUTTLE VANPOOL,310
1688,Pinellas County,WALK,116
1689,Pinellas County,AUTO,8220
1689,Pinellas County,TRANSIT,115
1689,Pinellas County,WALK,231
1690,Pinellas County,AUTO,531
1691,Pinellas County,AUTO,240
1692,Pinellas County,AUTO,1138
1693,Pinellas County,AUTO,6033
1693,Pinellas County,TRANSIT,3218
1693,Pinellas County,WALK,8048
1695,Pinellas County,AUTO,2370
1695,Pinellas County,WALK,839
1696,Pinellas County,AUTO,166
1697,Pinellas County,AUTO,195
1697,Pinellas County,TRANSIT,33
1698,Pinellas County,AUTO,613
1698,Pinellas County,WALK,216
1699,Pinellas County,AUTO,3057
1699,Pinellas County,BIKE,675
1699,Pinellas County,TRANSIT,1145
1699,Pinellas County,WALK,5307
1700,Pinellas County,AUTO,1000
1700,Pinellas County,BIKE,534
1700,Pinellas County,WALK,2268
1701,Pinellas County,AUTO,1771
1701,Pinellas County,BIKE,3862
1701,Pinellas County,TRANSIT,40
1701,Pinellas County,WALK,31
1702,Pinellas County,AUTO,3460
1702,Pinellas County,WALK,1951
1703,Pinellas County,AUTO,60
1703,Pinellas County,WALK,983
1704,Pinellas County,AUTO,263
1704,Pinellas County,OTHER,1939
1704,Pinellas County,TRANSIT,1
1704,Pinellas County,WALK,18
1705,Pinellas County,AUTO,3587
1705,Pinellas County,TRANSIT,975
1706,Pinellas County,AUTO,2453
1706,Pinellas County,WALK,3131
1707,Pinellas County,AUTO,1996
1707,Pinellas County,TRANSIT,40
1707,Pinellas County,WALK,8755
1708,Pinellas County,AUTO,805
1708,Pinellas County,WALK,925
1709,Pinellas County,AUTO,4269
1709,Pinellas County,BIKE,9
1709,Pinellas County,WALK,723
1710,Pinellas County,AUTO,2174
1710,Pinellas County,WALK,465
1711,Pinellas County,AUTO,636
1711,Pinellas County,WALK,2408
1712,Pinellas County,AUTO,6046
1712,Pinellas County,WALK,2284
1713,Pinellas County,AUTO,733
1713,Pinellas County,TNC,75
1713,Pinellas County,WALK,203
1714,Pinellas County,AUTO,411
1714,Pinellas County,WALK,196
1715,Pinellas County,AUTO,6565
1715,Pinellas County,WALK,838
1716,Pinellas County,AUTO,15677
1716,Pinellas County,TRANSIT,79
1716,Pinellas County,WALK,424
1717,Pinellas County,AUTO,118
1717,Pinellas County,WALK,118
1718,Pinellas County,AUTO,1712
1718,Pinellas County,TNC,79
1719,Pinellas County,AUTO,144
1719,Pinellas County,TRANSIT,470
1720,Pinellas County,AUTO,560
1720,Pinellas County,BIKE,68
1720,Pinellas County,WALK,23
1721,Pinellas County,AUTO,4526
1721,Pinellas County,SCHOOL BUS,36
1721,Pinellas County,SHUTTLE VANPOOL,138
1721,Pinellas County,WALK,36
1722,Pinellas County,AUTO,9364
1722,Pinellas County,TRANSIT,116
1723,Pinellas County,AUTO,406
1723,Pinellas County,SCHOOL BUS,26
1725,Pinellas County,AUTO,322
1726,Pinellas County,AUTO,337
1726,Pinellas County,TRANSIT,870
1727,Pinellas County,AUTO,4053
1728,Pinellas County,AUTO,229
1729,Pinellas County,AUTO,202
1729,Pinellas County,BIKE,202
1729,Pinellas County,SHUTTLE VANPOOL,34
1730,Pinellas County,AUTO,401
1730,Pinellas County,TRANSIT,775
1731,Pinellas County,AUTO,18938
1732,Pinellas County,BIKE,202
1733,Pinellas County,AUTO,589
1734,Pinellas County,AUTO,6922
1734,Pinellas County,BIKE,583
1734,Pinellas County,TNC,74
1734,Pinellas County,WALK,1964
1735,Pinellas County,AUTO,4273
1736,Pinellas County,AUTO,460
1737,Pinellas County,AUTO,2899
1738,Pinellas County,AUTO,992
1739,Pinellas County,AUTO,6157
1739,Pinellas County,WALK,23
1740,Pinellas County,AUTO,901
1740,Pinellas County,SCHOOL BUS,82
1740,Pinellas County,SHUTTLE VANPOOL,275
1741,Pinellas County,AUTO,832
1741,Pinellas County,WALK,117
1742,Pinellas County,AUTO,719
1742,Pinellas County,WALK,117
1743,Pinellas County,AUTO,585
1744,Pinellas County,AUTO,3408
1745,Pinellas County,AUTO,505
1745,Pinellas County,SHUTTLE VANPOOL,34
1746,Pinellas County,AUTO,1360
1746,Pinellas County,TRANSIT,238
1747,Pinellas County,AUTO,431
1748,Pinellas County,AUTO,1740
1748,Pinellas County,SCHOOL BUS,470
1749,Pinellas County,AUTO,197
1750,Pinellas County,AUTO,5002
1750,Pinellas County,WALK,1984
1751,Pinellas County,AUTO,3443
1751,Pinellas County,BIKE,46
1751,Pinellas County,SHUTTLE VANPOOL,116
1751,Pinellas County,WALK,2629
1752,Pinellas County,AUTO,1209
1752,Pinellas County,WALK,19
1753,Pinellas County,AUTO,102
1754,Pinellas County,AUTO,4933
1754,Pinellas County,TNC,4886
1754,Pinellas County,TRANSIT,975
1754,Pinellas County,WALK,581
1755,Pinellas County,AUTO,432
1756,Pinellas County,AUTO,5777
1756,Pinellas County,BIKE,341
1756,Pinellas County,WALK,1302
1757,Pinellas County,AUTO,21892
1757,Pinellas County,WALK,3092
1758,Pinellas County,AUTO,1646
1758,Pinellas County,SHUTTLE VANPOOL,34
1759,Pinellas County,AUTO,280
1760,Pinellas County,AUTO,2970
1760,Pinellas County,BIKE,471
1760,Pinellas County,WALK,527
1761,Pinellas County,AUTO,2681
1761,Pinellas County,WALK,574
1762,Pinellas County,AUTO,1746
1763,Pinellas County,AUTO,440
1764,Pinellas County,AUTO,2974
1764,Pinellas County,WALK,369
1765,Pinellas County,AUTO,2189
1765,Pinellas County,TRANSIT,740
1766,Pinellas County,AUTO,815
1766,Pinellas County,SHUTTLE VANPOOL,34
1766,Pinellas County,WALK,248
1767,Pinellas County,AUTO,206
1769,Pinellas County,AUTO,2334
1769,Pinellas County,TRANSIT,1023
1769,Pinellas County,WALK,842
1770,Pinellas County,AUTO,5667
1771,Pinellas County,AUTO,2818
1771,Pinellas County,WALK,337
1772,Pinellas County,AUTO,4993
1772,Pinellas County,TNC,98
1772,Pinellas County,WALK,3156
1773,Pinellas County,AUTO,527
1773,Pinellas County,TRANSIT,19
1774,Pinellas County,AUTO,12380
1774,Pinellas County,BIKE,369
1774,Pinellas County,TAXI NOT TNC,223
1774,Pinellas County,TRANSIT,1283
1774,Pinellas County,WALK,864
1775,Pinellas County,AUTO,627
1775,Pinellas County,WALK,307
1776,Pinellas County,AUTO,294
1776,Pinellas County,WALK,140
1777,Pinellas County,AUTO,791
1778,Pinellas County,AUTO,9917
1778,Pinellas County,WALK,4914
1779,Pinellas County,AUTO,206
2001,Pasco County,AUTO,1848
2001,Pasco County,OTHER,587
2002,Pasco County,AUTO,6033
2003,Pasco County,AUTO,116
2005,Pasco County,AUTO,10776
2005,Pasco County,WALK,209
2006,Pasco County,AUTO,33
2006,Pasco County,WALK,410
2007,Pasco County,AUTO,118
2008,Pasco County,AUTO,3353
2009,Pasco County,AUTO,623
2009,Pasco County,OTHER,913
2009,Pasco County,WALK,5478
2010,Pasco County,AUTO,138
2010,Pasco County,OTHER,1175
2011,Pasco County,AUTO,1975
2011,Pasco County,WALK,397
2012,Pasco County,AUTO,1262
2013,Pasco County,AUTO,289
2014,Pasco County,AUTO,4939
2014,Pasco County,WALK,4837
2015,Pasco County,AUTO,4777
2015,Pasco County,OTHER,587
2016,Pasco County,AUTO,8747
2016,Pasco County,OTHER,587
2016,Pasco County,WALK,2042
2017,Pasco County,AUTO,474
2017,Pasco County,TRANSIT,19
2018,Pasco County,AUTO,10458
2019,Pasco County,AUTO,5171
2019,Pasco County,OTHER,587
2019,Pasco County,WALK,9986
2020,Pasco County,AUTO,164
2021,Pasco County,AUTO,3007
2022,Pasco County,AUTO,4709
2023,Pasco County,AUTO,4824
2023,Pasco County,WALK,7801
2024,Pasco County,AUTO,3633
2024,Pasco County,OTHER,1762
2025,Pasco County,AUTO,22962
2026,Pasco County,AUTO,6677
2027,Pasco County,AUTO,12204
2027,Pasco County,WALK,101
2028,Pasco County,AUTO,5362
2028,Pasco County,WALK,2563
2029,Pasco County,AUTO,13761
2029,Pasco County,TNC,1317
2029,Pasco County,TRANSIT,1547
2029,Pasco County,WALK,4181
2030,Pasco County,AUTO,21238
2031,Pasco County,AUTO,4528
2031,Pasco County,TRANSIT,19
2031,Pasco County,WALK,19
2032,Pasco County,AUTO,8975
2033,Pasco County,AUTO,12119
2034,Pasco County,AUTO,1311
2034,Pasco County,WALK,220
2035,Pasco County,AUTO,13407
2035,Pasco County,WALK,1860
2036,Pasco County,AUTO,1322
2036,Pasco County,OTHER,23
2036,Pasco County,WALK,1867
2037,Pasco County,AUTO,307
2038,Pasco County,AUTO,6631
2038,Pasco County,TRANSIT,1547
2038,Pasco County,WALK,1547
2039,Pasco County,AUTO,6481
2040,Pasco County,AUTO,6262
2041,Pasco County,AUTO,2848
2041,Pasco County,OTHER,26
2041,Pasco County,WALK,19
2042,Pasco County,AUTO,13604
2043,Pasco County,AUTO,1713
2043,Pasco County,TNC,373
2043,Pasco County,TRANSIT,373
2043,Pasco County,WALK,1159
2044,Pasco County,AUTO,5400
2045,Pasco County,AUTO,8737
2046,Pasco County,AUTO,5806
2047,Pasco County,AUTO,321
2048,Pasco County,AUTO,10295
2049,Pasco County,AUTO,5286
2050,Pasco County,AUTO,3214
2051,Pasco County,AUTO,31271
2051,Pasco County,WALK,7
2053,Pasco County,AUTO,16616
2053,Pasco County,WALK,1850
2054,Pasco County,AUTO,3204
2054,Pasco County,BIKE,156
2055,Pasco County,AUTO,2887
2056,Pasco County,AUTO,1530
2056,Pasco County,WALK,2046
2057,Pasco County,WALK,1202
2059,Pasco County,AUTO,1336
2059,Pasco County,OTHER,23
2060,Pasco County,AUTO,6
2061,Pasco County,AUTO,80
2062,Pasco County,AUTO,218
2063,Pasco County,AUTO,6265
2064,Pasco County,AUTO,1131
2064,Pasco County,OTHER,32
2065,Pasco County,AUTO,326
2068,Pasco County,AUTO,11215
2069,Pasco County,AUTO,985
2069,Pasco County,WALK,4
2070,Pasco County,AUTO,5065
2070,Pasco County,WALK,381
2071,Pasco County,AUTO,1424
2072,Pasco County,AUTO,12899
2073,Pasco County,AUTO,1845
2074,Pasco County,AUTO,115
2075,Pasco County,AUTO,258
2076,Pasco County,AUTO,747
2076,Pasco County,WALK,197
2077,Pasco County,AUTO,1310
2078,Pasco County,AUTO,6051
2079,Pasco County,AUTO,98
2079,Pasco County,WALK,2753
2080,Pasco County,AUTO,2300
2080,Pasco County,WALK,918
2081,Pasco County,AUTO,9457
2083,Pasco County,AUTO,21031
2084,Pasco County,AUTO,16641
2085,Pasco County,AUTO,10105
2086,Pasco County,AUTO,4179
2087,Pasco County,AUTO,26463
2088,Pasco County,AUTO,13999
2089,Pasco County,AUTO,10628
2089,Pasco County,WALK,268
2090,Pasco County,AUTO,22796
2090,Pasco County,BIKE,3953
2090,Pasco County,WALK,13311
2091,Pasco County,AUTO,150
2092,Pasco County,AUTO,28789
2093,Pasco County,AUTO,2967
2094,Pasco County,AUTO,315
2095,Pasco County,AUTO,532
2096,Pasco County,AUTO,2772
2097,Pasco County,AUTO,18240
2098,Pasco County,AUTO,3263
2099,Pasco County,AUTO,29202
2100,Pasco County,AUTO,76
2100,Pasco County,TRANSIT,19
2101,Pasco County,AUTO,8463
2102,Pasco County,AUTO,1979
2103,Pasco County,AUTO,4988
2104,Pasco County,AUTO,1438
2105,Pasco County,AUTO,2616
2106,Pasco County,AUTO,1172
2107,Pasco County,AUTO,3297
2108,Pasco County,AUTO,567
2108,Pasco County,WALK,121
2109,Pasco County,AUTO,6616
2110,Pasco County,AUTO,8104
2111,Pasco County,AUTO,245
2112,Pasco County,AUTO,1090
2113,Pasco County,AUTO,651
2114,Pasco County,AUTO,4519
2115,Pasco County,AUTO,31570
2115,Pasco County,OTHER,614
2115,Pasco County,SCHOOL BUS,1227
2115,Pasco County,WALK,9818
2116,Pasco County,AUTO,3659
2116,Pasco County,OTHER,2557
2117,Pasco County,AUTO,155
2118,Pasco County,AUTO,40
2120,Pasco County,AUTO,4583
2121,Pasco County,AUTO,8193
2122,Pasco County,AUTO,94
2123,Pasco County,AUTO,9
2124,Pasco County,AUTO,326
2125,Pasco County,AUTO,628
2126,Pasco County,AUTO,2168
2127,Pasco County,AUTO,228
2128,Pasco County,AUTO,197
2129,Pasco County,AUTO,17
2130,Pasco County,AUTO,239
2131,Pasco County,AUTO,5758
2131,Pasco County,SCHOOL BUS,1938
2133,Pasco County,AUTO,1929
2135,Pasco County,AUTO,199
2136,Pasco County,AUTO,29417
2136,Pasco County,BIKE,1896
2136,Pasco County,WALK,89
2137,Pasco County,AUTO,100
2140,Pasco County,AUTO,35158
2140,Pasco County,SCHOOL BUS,455
2140,Pasco County,WALK,455
2141,Pasco County,AUTO,19
2142,Pasco County,AUTO,3272
2143,Pasco County,AUTO,68
2145,Pasco County,AUTO,10413
2146,Pasco County,AUTO,1116
2148,Pasco County,AUTO,2635
2148,Pasco County,WALK,197
2149,Pasco County,AUTO,10742
2149,Pasco County,WALK,133
2150,Pasco County,AUTO,2888
2151,Pasco County,AUTO,628
2151,Pasco County,SCHOOL BUS,903
2151,Pasco County,WALK,197
2152,Pasco County,AUTO,21423
2152,Pasco County,WALK,3517
2153,Pasco County,AUTO,869
2153,Pasco County,WALK,842
2154,Pasco County,AUTO,637
2155,Pasco County,AUTO,39255
2155,Pasco County,SCHOOL BUS,448
2155,Pasco County,WALK,628
2156,Pasco County,AUTO,597
2157,Pasco County,AUTO,3465
2158,Pasco County,AUTO,2421
2159,Pasco County,AUTO,28449
2159,Pasco County,OTHER,4464
2160,Pasco County,AUTO,1924
2160,Pasco County,WALK,2012
2163,Pasco County,AUTO,215
2166,Pasco County,AUTO,429
2171,Pasco County,AUTO,504
2172,Pasco County,AUTO,179
2177,Pasco County,AUTO,6128
2178,Pasco County,AUTO,1318
2181,Pasco County,AUTO,454
2182,Pasco County,AUTO,105
2183,Pasco County,AUTO,905
